created_at,text
2020-03-26,"We need a default DNR on COVID PUI with the potential of the MRP reversing it on a minority of cases where the outcome is potentially favourable. This as opposed to our current default being full code. Otherwise ACLS is a Coronavirus chicken pox party for MDs, RNs and RTs..."
2020-03-26,Delaying the Olympics may hurt Japan. But risks from the coronavirus could be far greater - Reuters Herald @ https://t.co/TJzwZHRW86 https://t.co/xBzURKzQsN
2020-03-26,This makes SOOO MUCH SENSE https://t.co/DW5xo9VQu3
2020-03-26,And people say Millennials are the problem 🤦🏻‍♀️ https://t.co/Zl9OU0eLuM
2020-03-26,Beware second waves of COVID-19 if lockdowns eased early: study #coronavirus  https://t.co/Q2v7r2qAy3
2020-03-26,"""US unemployment claims soar to nearly 3.3 million amid coronavirus outbreak""  https://t.co/nlSwXF9mbm"
2020-03-26,@lenatheplug COVID19
2020-03-26,"It will be solved by everyone staying at home.
It will be treated by the NHS https://t.co/xVKjWc8gzB"
2020-03-26,Donald Trump touts chloroquine as a coronavirus 'cure' AGAIN https://t.co/8FyAcjwwK9 via @MailOnline
2020-03-26,"This is the best time to adopt Mourinho's style of football, we all need to fall back and park the bus. 

That's the best way to defend and defeat this #COVID19 #CovidNGR #StayHomeSaveLives"
2020-03-26,"Coronavirus: UAE to shut public transport, restrict movement from March 26-29  https://t.co/8w0g16MMPQ via @AlArabiya_Eng"
2020-03-26,@JackieFarnham @JABaloney @LindseyGrahamSC Lindsey Graham thinks Nurses are lazy and not worth of receiving good unemployment benefits if they're laid off work because of the COVID-19 virus. Graham is a fucked up man.
2020-03-26,Coronavirus: Agege LG designates school as Isolation centre - https://t.co/eeeOliljaR
2020-03-26,Perhaps #CoronaVirus is waiting for two Italians more. https://t.co/KEqJyANTUO
2020-03-26,She can’t get her hair or nails done or return clothes she bought but no longer wants. The GOP/#FoxNews reasoning for lifting stay at home orders #coronavirus #gop2020 #TrumpMadness #trump #Biden2020 https://t.co/5WCOmrluln
2020-03-26,"No chance for that bitch. Don’t come here and tell us what our gilt should do, then ask for help from them. 
Get stuffed https://t.co/zH66Fes8L3"
2020-03-26,When you’re caught just say - it’s the other kids that copied my homework. https://t.co/LgJvIaNuAn
2020-03-26,"If you don't understand how COVID-19 kills, watch this video. https://t.co/YnFt8E3lRp"
2020-03-26,"What makes this even more horrifying &amp; sad is that his hospital has lacked a sufficient supply of PPE, which should never happen in this country of vast wealth &amp; resources! 😡https://t.co/OdcGkBh30L"
2020-03-26,A-3902 allowing delay of quarterly tax payments to school districts has passed NJ Assembly and moved to Senate. Local taxes make up (avg) 60% of school district revenue. A-3902 jeopardizes teacher pay even as teachers reinvent school as eLearning. NOT RIGHT. @njteachingwins https://t.co/enOZ1TjxN8
2020-03-26,@justinbaragona I’m sorry but I can’t listen to Mike Tyson try to tell me about the coronavirus!
2020-03-26,"Pornhub and the Malaysian during the Covid-19 MCO (partial lock down)…
https://t.co/kragnquT6T https://t.co/DBt11vkNw8"
2020-03-26,"@JustinTrudeau @jkenney @shandro  This innovation could help in the short-term - adapting scuba masks with ventilator parts to quickly increase these life saving machines.

https://t.co/FDHCF33IYi"
2020-03-26,"Coronavirus - useful contacts

- McKeevers Chemist Kircubbin:  028 42738235

- Clear Pharmacy Portavogie:  028 4277 1395

- Hospital coronavirus service:  111

- Police:  101

- Samaritans:  116 123

- Ards Citizens Advice Bureau:  028 9182 3966"
2020-03-26,"Vas Happenin girl ~

#covid_19 #coronavirus #quedateencasa #leganamosentretodos #athome #morning #photographyart #photography #instagood #instamoments #cool #goodvibes #sky en Hello https://t.co/86oizBWxMu"
2020-03-26,"This strawman has been repeatedly debunked. It’s elitist. It’s out of touch.  It’s ignorant. Why do you hate Americans, @LindseyGrahamSC https://t.co/xKhVaU85fW"
2020-03-26,More Amazon Warehouse Workers Test Positive for Coronavirus https://t.co/kfBwQi9Whz via @thedailybeast
2020-03-26,"@mybmcSWM  @mybmc  @mybmcnward @ParagShahBJP @CMOMaharashtra 

Please take this seriously if we want to win the battle against coronavirus. https://t.co/6mr6hcsNsG"
2020-03-26,"Both sides only care about fleecing the American people.  RT @editingemily: So long as I am alive I will never understand how two groups of humans can live in the same reality yet experience radically different perceptions of what’s happening. 

https://t.co/bPy6kTsDfL"
2020-03-26,"Talk about fight against Coronavirus, advice people to wash their hands with sanitizer and stay away from crowded areas. Use the hashtag #FightCovid19"
2020-03-26,"Question: what ways could we get money to undocumented workers who rely on cash, in a time when it's not physically possible to get cash? I've been trying to figure this one out and am having a hell of a time. https://t.co/ZWQcpnHx2A"
2020-03-26,"Okay so, Hong Kong and Mainland China we rioting a few months ago, with millions at risk. And now there’s a virus/epidemic, from China? Forcing everyone to stay indoors? 🤔🧐.  #COVID2019 #COVID19 #QuarantineLife #QuarantineMovieNight #hideas #CovidNGR"
2020-03-26,God doesn't want him to waste his money on sick pay. https://t.co/EY7mTeZ2Y4
2020-03-26,"@DhanaThoughts Hey, owing to the COVID-19 crisis, we have temporarily suspended accepting orders on our official website. Once the business operations resume, we will provide you with R-pass of the same value on your email address. For more information, kindly mail us at orders.in@realme.com."
2020-03-26,Miley Cyrus says coronavirus pandemic is having a positive impact on environment https://t.co/plhnvvazWQ
2020-03-26,Dr. Birx Warns About Frightening and Misleading Coronavirus Projections  https://t.co/gb4OP6V0gR
2020-03-26,@China_Amb_India ur country need to be cursed and buried u made whole world graveyard ur responsible for #ChineseVirus https://t.co/FdYXmfZCtL
2020-03-26,Surgeons beware.  Learn from the experiences in Wuhan and Italy. Protect yourself! https://t.co/VZC8GFXybX
2020-03-26,"@realDonaldTrump Fact check: President Trump says the US had done more coronavirus testing than any other nation.

While the US has overtaken South Korea in total numbers of coronavirus tests administered, it has conducted far fewer tests per capita."
2020-03-26,Sport England launches its 'Join the Movement' #StayInWorkOut campaign to inspire people to stay active at home during the coronavirus pandemic. Find out more at https://t.co/lrWpqphuYG https://t.co/5umrzRRUd2
2020-03-26,This is something interesting... https://t.co/KBvqo0pgic
2020-03-26,What is wrong with people? https://t.co/sWe5xbXTPM
2020-03-26,Please Read This List of Donald Trump’s Attempts to Play Down Coronavirus and His Administration’s lies about Testing  https://t.co/XUuh4o3iW9
2020-03-26,First Hawaiian Bank temporarily closing 25 branches due to the coronavirus - Honolulu Star-Advertiser https://t.co/KUajQEgEB8
2020-03-26,"@CA17ARY I see, are yo looking at the The Coronavirus Business Interruption Loan Scheme? You can find out more here : https://t.co/A6lhbjzAUP  EJ"
2020-03-26,Coronavirus: The Best Protection https://t.co/HzBomsNGUT
2020-03-26,Vatican worker who lives in same residence as Pope Francis tests positive for coronavirus https://t.co/RzADo41WLJ #vanguardnews https://t.co/2tQViQTx9a
2020-03-26,265 academics to Trudeau: No bail out for oil and gas in response to COVID-19 | National Observer https://t.co/YKDwYM1065
2020-03-26,Coronavirus: Enugu Governor Celebrates Birthday With Crowd Amid Coronavirus (Video) https://t.co/mU3BqpqbTw https://t.co/s72g51tb6o
2020-03-26,every way except for the fact that she delivered my 2 amazing boys before trading them for a lake house when they were 6 &amp; 8. He is freaking out at the moment about hantavirus on top of coronavirus and saying we’re all doomed. Had to calm him down &amp; get him to &gt;&gt;&gt;
2020-03-26,We're famous! No autographs please. https://t.co/FU5SFTk2A5 https://t.co/B4vZdFwnzS
2020-03-26,"Covid-19 Chronicles: Freek Robinson discusses panic buying with the Acting Commissioner of the National Consumer Commission, Thezi Mabuza. We also take a look at Halo Aviation’s air ambulance https://t.co/2ZTlqDP9LY https://t.co/lPWDUK9hDs"
2020-03-26,coronavirus will gone! https://t.co/a05g2d10Hm
2020-03-26,"Four Upolu hotels closed to the public to allow the last incoming travellers before Samoa's border shutdown to be quarantined, as part of the Government's coronavirus (COVID-19) pandemic prevention. https://t.co/DO1R5R0yvL"
2020-03-26,@WFANmornings hey while youre at it tell trump to shut up about opening on Easter.  im in the tourist industry here in fla and scared to death im going to be told to go back or LOSE MY JOB. your silence about trumps lies @7BOOMERESIASON is pathetic as well #coronavirus
2020-03-26,"Beating the virus ""This is an evolving resource... We will be updating the resource regularly as our artist refines and colours the pictures."" #CORVID19 #Coronavirus #BooksBeyondWords  

https://t.co/2bj52s5dIl"
2020-03-26,We are living in a pivotal moment. How do we want to shape our future? https://t.co/1FdVB7SPfJ
2020-03-26,The Senior Security Leadership discussed the security situation in the country and assessed preparations of the Afghan National Defense and Security Forces in support of other ministries in their fight against the #COVID19. https://t.co/LurPAEoSoY
2020-03-26,"See even the tater knows a good furry companion when he sees one. Hello Lucille and Mustard! Continue to keep tater safe. Sending you love,light and prayers of protection your way. https://t.co/HMTyqNr3nD"
2020-03-26,"#1 COVID-19 SUGGESTION TO SAVE YOUR LIFE:
If someone asks you to move +6 ft. away from others, respectfully or not so much:  Smile and say ""Thank you so much"" as you simultaneously move 6 ft. away.  
#COVID19 #DENZELWASHINGTON #COVIDIOTS  #COVID2019 #COVID #CoronavirusLockdown https://t.co/vixEghzFLY"
2020-03-26,Hirji: Province’s COVID-19 self-assessment tool good starting point for concerned Niagarans https://t.co/fSLoDnzvt1
2020-03-26,Oh lord... https://t.co/AoYVwlb5F1
2020-03-26,I just signed the petition to get all council tax bills suspended for 3 months during coronavirus. Will you sign too? https://t.co/hQMsJSfs1X via @38_degrees #CoronaCrisisuk #covid19UK
2020-03-26,"➡""Safety isn't expensive, it's Priceless"".
Let's follow the precautions to be safe.

👉 Contact Us @ | 836 7777 440 | 836 7777 330 |
https://t.co/O4uqHXrnjS

#Coronavirus #Covid-19 #DrVinothsHeartCentre #DrVinoth #DrVinothKumar #HeartSpecialist #CardiologistConsultation https://t.co/KMGDLQjX7i"
2020-03-26,"I'm all for a good conspiracy theory, I believe there are plans for world gov't, and I am SURE there are bureaucrats everywhere seeking to *use* this thing to push their wicked dreams.

What I'm telling you is none of that means covid19 is a fake crisis. It tires me to hear so."
2020-03-26,"Neither is Switzerland.
But they aren't acting like t***s about it:
They are joining in and participating in sourcing medical devices from medical device manufacturers.
Rather than trying to buy them from wealthy tax-exile party donors who have never made a medical device before https://t.co/s3tbV330uq"
2020-03-26,"@TitusNation All the Abortion people are getting weird tonight, I don’t know what thier deal is..., I just had to drop a turd on this guy’s idiocy...

https://t.co/eDGtymf5T9"
2020-03-26,"@BJP4India @ianuragthakur https://t.co/8dpwmIVo6r #PawanKalyanForPeople 

@Pawankalyan #PawanKalyan donated 2crores for #COVID19 #Corona #virus #India.

#Share his Greatness to #India 👏
Quote his Tweet 👇👇👇"
2020-03-26,"#Kashmir Reports First COVID-19 Death, 65-Year-Old Man With #Coronavirus Dies

#CoronavirusLockdown #CoronavirusOutbreak #coronavirusinindia #CoronavirusPandemic

https://t.co/Eow87X72wK"
2020-03-26,"China's 'amazing' quality assurance in action, once again. If people's lifes were not at risk it'd be funny, instead it is evil. @Cernovich https://t.co/dBxeA0AF4w"
2020-03-26,"Finally, we've got these two different age groups distinguished. 
https://t.co/Zx3UOEjDvl"
2020-03-26,"@BOGbadamosi Sir, i respect you so much
But, I believe this is not the time to be hammering on leadership by party
We should rather be talking about they themselves 
This is a time to call them out whilst not putting their party first
CoRONAVIRUS PANDEMIC IS BIGGER THAN ANY PARTY!!!"
2020-03-26,"'At the end of the day, the Great British public need their local pub' – coronavirus special podcast https://t.co/hT2YQLPixH"
2020-03-26,Stay home for them. #Covid19 #stayhome #washyourhands #staysafe #familycaremv https://t.co/w6L62sjRMF
2020-03-26,"The current COVID-19 pandemic is not just a medical challenge, but also a spiritual challenge. In this depressing time, let us reflect, be grateful and have faith. Please give support to our heroes - the frontliners. Let's stay home! Stay healthy. Stay safe. Save lives. https://t.co/yntkcfLEsh"
2020-03-26,OYO Hotels &amp; Homes Offers Free Stays to Medical Personnel Fighting the Spread of COVID-19 https://t.co/sP0o6Oa9eS
2020-03-26,"How we must respond to the COVID-19 pandemic | Bill Gates 
https://t.co/LI7AUe154l через @YouTube @microsoft #coronavirus #washyourhands #stayathome #stayhome #zostańwdomu"
2020-03-26,@PPFA @GovAbbott @ReproRights Medical emergencies unrelated to Coronavirus take a back sit but ELECTIVE CHOICE BASED abortion is more important than that?  Only a DemocRAT would think that!
2020-03-26,"Due to the escalating Coronavirus crisis and the current lockdown we've taken the decision to suspend further episodes of Piercing the Veil until further notice. 

Don't forget that all thirty episodes are available at 
https://t.co/4sJsiNiHXD

But we shall be back!!!"
2020-03-26,"This is unacceptable and does not need to be looked at, it needs to be acted on immediately.  Every positive case needs to be counted and recorded. Common sense people, common sense, let’s use it. https://t.co/X5bdK9mViP"
2020-03-26,"Bristol Transformed, bringing you the future now. https://t.co/rzGxpsqVih"
2020-03-26,I think theres a chance I have covid-19 but there’s no way for me to get tested to know for sure
2020-03-26,"Zindi taps 12,000 African data scientists for solutions to COVID-19 https://t.co/rLj2qO4PSp via @ric9871ric  #popular #retweetplease https://t.co/yjkPoJK2o7"
2020-03-26,"@vivekagnihotri 
#coronavirus. curfew, lockdown

लातों के भूत बातों से नहीं मानते। 

If our police keeps acting like this, it will transform law and order in India forever.  https://t.co/LsC8nJ6cFW"
2020-03-26,@K_JeanPierre @TreeShepard @prioritiesUSA @realDonaldTrump I’ll just tweet this at you #coronavirus #TrumpMadness #TrumpLiesAboutCoronavirus
2020-03-26,"FEATURE: Blood donation in the time of COVID-19

“What happened is that we saw a decline of blood donors because blood drives are reduced, this is especially true among our local governments units”

#COVID19PH 
https://t.co/vbzd7GbbBZ https://t.co/pMnkf9H12C"
2020-03-26,#AustinTx | Nearly half of Austin-area coronavirus cases are under the age of 40. An infectious disease doctor explains why https://t.co/1nPhIjyGWq
2020-03-26,"This is good as it seems its working the problem in this country is production of test kits and the reliability of the results, a faulty result is just as bad as a positive corona case https://t.co/YFA7h26yQr"
2020-03-26,"#Coronavirus death toll in #US hits 1,000 https://t.co/VsDcOXIRx2 via @thecableng #COVID19"
2020-03-26,"Monalisa enjoys a book reading session at home during coronavirus lockdown, posts happy pics https://t.co/fuhhdj24pz"
2020-03-26,The growing awareness of the impact of consumption of animals is awesome to see.  We are making progress as a species! https://t.co/WujTtjJN1h https://t.co/tLhxg4F27H
2020-03-26,@realDonaldTrump @senatemajldr @SpeakerPelosi @foxnewspolitics https://t.co/N4GxtQAHvj
2020-03-26,It’s become clear that a collective rights-based response to the health and economic crises precipitated by #COVID19 is necessary if Canada hopes to avoid thousands of deaths and social collapse. https://t.co/U01L8MWDIw https://t.co/5qK6be8Lsa
2020-03-26,"Holy shit, who is this woman?Singapore taking advice from TRUMP????? What is SHE on? 😂 https://t.co/PRUYfYRKMl"
2020-03-26,Can we send some one else then trump https://t.co/yCkXFcCsP4
2020-03-26,"@KcbraidsBeads The soap solution in the kit will kill any germs or viruses that are hiding on the metal.  Metal seems to be the place where the #COVID19 stays the longest.

#earlybiz"
2020-03-26,"Proud of my former company. They always have a shit about us, paid us more than other retail jobs, etc. Gave me a massive college scholarship as well. Glad they are leading during all of this. https://t.co/Qcmw2bubSj"
2020-03-26,@RickRoss #WorkFromHome and get PAID to SAVE your #OWN $$$ Save in Physical #GOLD &amp; Gold linked #cryptocurrency https://t.co/nq6l3QZw9F #coronavirus #lockdown #COVID #الاخبار_الحلوه #StayAtHome #CoronavirusLockdown #ThursdayThoughts
2020-03-26,"That @BenSasse, @LindseyGrahamSC, @SenatorTimScott actually believe this logic holds water shows just how dumb they think we all are. 

The rest of the nation, out of pure goodness and care for fellow man, is not trying to get laid off...they are stepping UP. Maybe you could too? https://t.co/YUQCkmFpT7"
2020-03-26,@YNHH You are more than welcome to list your providers on @apptnotify if interested info@appointmentnotify.com . A lot of #patients need these services more than ever before! 🤧😷🤕🤒🇺🇸 #SocialDistancing #COVID19 #FlattenTheCurve #telehealth #telemedicine #virtualcare
2020-03-26,Good initiative by @BritishRedCross to tackle #COVID19 with the power of kindness https://t.co/oY974tYTEm
2020-03-26,"Seems doctors need enhanced PPE, assuming they can get PPE at all. (PPE = Personal Protective Equipment) https://t.co/aG0b8Ao7lH"
2020-03-26,Leaked McDonalds Recording Shows the Company Is Fighting Against Parts of Trump's Coronavirus Bill That Would Give Workers Paid Sick Leave https://t.co/5pa1wlHiY0
2020-03-26,These COVID19 issues unfurling right now in this country eg this thing with Pimentel feels like a movie lol. PH kinda is the worst nation for COVID19 to have set foot on
2020-03-26,"#coronavirus #covid19 #deathpanels unnecessary, apparently we're all going to be DNR https://t.co/9x5JqdDsRf"
2020-03-26,D J #Trump has broken every organization he has ever attempted to run and now the #Republicans are letting him #BreakUS #ResignNow https://t.co/d8W2hzTd87
2020-03-26,Perfection. https://t.co/C0hFehDjEy
2020-03-26,"Let's be real now, that mf doesn't go to bible study. He's allergic to reading 💀 https://t.co/o3gwU2MT4H"
2020-03-26,"""With the coronavirus spreading rapidly, even something as simple as bringing a canned good into your home with the virus could end up setting your family back....therefore we must take extraordinary measures to protect ourselves.""
https://t.co/lXf3a9Ojy3"
2020-03-26,"""For 1st time it has happened that private and public sectors have asked to stay home and work or not work, you are getting salaries, enjoy at home and don't step out,"" #VirenderSehwag said. 

#Cornavirus #Lockdown21 #lockdown #Cricket #sports #Quarantine 
https://t.co/GClMWf4G88"
2020-03-26,The Efficacy and Expansion of Telemedicine to Meet the Growing COVID-19 Pandemic https://t.co/TFZl4Q2ALJ | by @WilsonElser
2020-03-26,Watch: Larry Kudlow Explains How Coronavirus Stimulus Plan Will Help Americans https://t.co/hCc0JSWuhg via https://t.co/4MiFlfBNAE https://t.co/YiQkRxxtta
2020-03-26,"Chicago cracks down over coronavirus, tells residents don’t go on long runs or bike rides https://t.co/LuURTOViCr via @foxnews https://t.co/13FR2eYVux"
2020-03-26,this thread.... what the f 🤯 https://t.co/b3sKc4dUL0
2020-03-26,"Music will help us through this #lockdown. Keep your spirts high UK

Not #COVID19 Forever 
@thecourteeners 

https://t.co/FKkEHQl2be"
2020-03-26,The latest All Powers Press! https://t.co/MasihqDUVQ Thanks to @msk_health #covid19 #coronavirus
2020-03-26,How the new COVID-19 finger-prick tests work https://t.co/aIwA7MZl2z via @ABCNews
2020-03-26,This admin is perfectly acting out the governing values of the GOP. https://t.co/A66G11rJD3
2020-03-26,Massachusetts Governor Prohibits Reusable Shopping Bags During Coronavirus Pandemic https://t.co/PQzYFfL6Zr via @gatewaypundit
2020-03-26,This coronavirus will kill your mentality before it ever kills you physically.
2020-03-26,"#CoronaVirusUpdates 
#Coronavirus
#COVID2019
By @PTI_News https://t.co/tu6K82JCsm"
2020-03-26,"@thakur_shivangi @JaideepPareek9 True . Depends on updation. For eg : Death toll due to COVID-19 rises to 13 in India; cases soars to 649: Health Ministry , just now"
2020-03-26,COVID19 Resources | Medical Professionals Tampa https://t.co/QCollOcz0j
2020-03-26,"@Samia__2 @TheTeamPatriots #ImranKhan has no sympathy for its citizens. be it #Students in #China, people in #Pakistan occupuied #JammuKashmir r . it has no way to control people returning from pilgrimage from #Iran  under the thumb of #Mullahs #CoronaVillains #coronavirus #CoronavirusOubreak"
2020-03-26,The plot thickens!!!! https://t.co/rAdq6jbbcN
2020-03-26,A good leader always set example with actions and not words https://t.co/vxIjlZJv28
2020-03-26,"@kasie @Yamiche Weird but if 10% of the people infected w/ #COVID19 don't make it, is that a death sentence?

Current Italy is at 10% and Spain at 7%.

5% of US would be &gt;50,000 people.

More than flu or auto deaths.  And in a 5-week period.

#StopTheSpread 
#TestAllAmericans
#GetBackToWork"
2020-03-26,Max Lucado shares how to choose faith over fear: 'God is talking to the world' amid coronavirus https://t.co/hUXqZR5nGN
2020-03-26,@HRDMinistry @MoHFW_INDIA @drharshvardhan @PMOIndia @RdaPgims @RohtakPolice @igrohtak @DC_Rohtak https://t.co/D5R3fT5Zhd
2020-03-26,"@NikkiSSmith @tombennett71 When you’ve read so much coronavirus content that you read as ‘The World Health Organisarion does this...’ then you spot the question mark, re-read and realise it is ‘Who (stressed) does this?’ 🤣😂"
2020-03-26,"Amir Khan offers his four-story building to fight coronavirus

#GeoNews #StandTogether #SamnaCorona

https://t.co/FzT1kLiJmt"
2020-03-26,Senate Releases Full Text Of $2 Trillion Stimulus Bill: Here's What's In It https://t.co/s8sv9uC25L
2020-03-26,News from #amesbury https://t.co/5ke5NkTaas
2020-03-26,UK healthcare workers - the coronavirus protection they need and what they’ve got https://t.co/eTUpUfY7LP
2020-03-26,"It’s past time. PLEASE SHUT DOWN GA. The sooner we do the sooner we can get about business. Until then I’m interested in KEEPING OUR FAMILIES, HEALTH CARE WORKERS, FIRST RESPONDERS, CANCER PATIENTS &amp; ANY OTHER CRITICALLY ILL PEOPLE ALIVE! Lives cannot be replaced. @GeoffDuncanGA https://t.co/tdGibm2rjv"
2020-03-26,@jaynews13 @WLOS_13 Let’s talk fair. POTUS was notified on Jan 3. He did nothing for 10 weeks despite being begged to act by public health experts. South Korea acted immediately. This isn’t happening at their hospitals right now. https://t.co/gSCQkUU3wk
2020-03-26,I am feeling thankful that we have food to eat (essential supplies) and #internet to stay connected and know what is happening. It would have been more worse otherwise. #COVID19  #covidindia
2020-03-26,Campaigning during coronavirus https://t.co/xJYtL9MY8n
2020-03-26,Governor @AsaHutchinson and Secretary of Health Dr. Nate Smith will deliver an update about COVID-19 from the Capitol today at 2:30 p.m. You can watch the livestream here: https://t.co/HbpbZ1VRGT
2020-03-26,"#Ontario #Gurdwaras Committee cancels #KhalsaDay Parade in view of #Coronavirus
https://t.co/zEfgGyOVPC https://t.co/MSu0acpB3p"
2020-03-26,"What An Herbalist, Midwife &amp; Integrative MD Says About The Coronavirus https://t.co/dqtQThaolI"
2020-03-26,"@myogiadityanath @narendramodi Sir, Its important to provide update on COVID-19 related information on website (https://t.co/whNEO7fSUW). Like
1) Latest update of cases 
2) Latest steps govt is taking.
3) How to get E-pases for essential services people.
4) Essential services supply"
2020-03-26,NSC has a 69-page playbook that provides a step by step list of priorities on how to deal with pandemics. The Trump administration ignored it https://t.co/iIDmfXXYNg
2020-03-26,#COVID19 🌹🌸🍀 https://t.co/LPfTgJX7wj
2020-03-26,11 ways to help avoid coronavirus when you need to leave the house ...... https://t.co/aD5nPDmnwo
2020-03-26,Trump’s false and wreckless claims lead to chloroquine shortage for those who rely on the drug. https://t.co/hC1gNAUuak
2020-03-26,"like, can they stop being sick for 5 goddamn seconds??? https://t.co/dcLGSli0hp"
2020-03-26,Covid-19 Chronicles - Countdown to the Lockdown: Caitlin Gottschalk from Gunston Strandvik Attorneys explains what your rights as an employee are during the 21-day lockdown. We also hear from SCP Security detailing their security services for this period: https://t.co/JUlmwcvk29 https://t.co/oyhxDuQlQw
2020-03-26,apology not acceoted https://t.co/mXuAFS0ALs
2020-03-26,Memphis police officers take new precautions amid coronavirus outbreak https://t.co/vs7msKY0gA
2020-03-26,"How fucked are Americans? 

This fucked: Donald Trump's approval ratings hit all-time high during Chinese coronavirus pandemic. 

https://t.co/7Rd60gVG4A"
2020-03-26,"Pray with Epsilon Sigma Omega Chapter as we confront the life impacts of COVID-19 during this unprecedented crisis. 
Join the North Atlantic Region as we come together as a sisterhood. Thursday, March 26, 2020 at 6pm.
712.775.7031
146-566-549

#AKANAR1908
#AKA1908 
#AKAESO https://t.co/kiAUpNf95e"
2020-03-26,"More than 100 tech start-ups in Portugal have banded together to help the nation's response to the coronavirus pandemic, working on projects to house health workers, make thousands of medical visors using 3D printing and analyse patient data. https://t.co/fRhveHiPkd"
2020-03-26,"@RBI
@nsitharamanoffc
@PMOIndia
@FinMinIndia @DasShaktikanta

Please take immediate action to pause loan emi or we will have N no. Of deflauters and banking system will be under crisis. 

https://t.co/Z9XhfzDoRX"
2020-03-26,"Government urged to protect prisoners from coronavirus

 Read More at: https://t.co/pJ5F0uoEdM"
2020-03-26,Secretary of State for Health and Social Care is giving immediate financial backing for all NHS trusts to provide free car parking to NHS staff for the duration of coronavirus https://t.co/jxPxFEXGVj
2020-03-26,He's encouraging mass-manslaughter. https://t.co/t5Y5bc3ntC
2020-03-26,tio Bernie always looking out for people :') https://t.co/wcHk2jfRyP
2020-03-26,"This congressman Matt Gaetz fuming about Howard University getting $13 million in the stimulus bill when they are apart of/effected by the Coronavirus response lmao. He definitely went like ""They gave money to a...Historically WHAT University...Oh hellll nahhhh"" https://t.co/d3P3B7gZHU"
2020-03-26,To the people that think this is some type propaganda by the government and decide to celebrate spring break by roaming Miami Beach and Texas beaches instead of quarantining. You’re all a special kind of stupid. The same like minded people are probably roaming New York too. https://t.co/0Nqx7IBfgn
2020-03-26,"Magic Johnson #MagicJohnson FBI #FBI SoCal #SoCal #Law Enforcement FBI Arrests Man for Selling Phony Coronavirus Cure, Claiming Magic Johnson on Board via https://t.co/oKeARFvm3x"
2020-03-26,I wonder why COVID19 is spreading so quickly each day through London....
2020-03-26,Ministry of Health announced its plan to turn Millennium Hall into temporary hospital as fear over spread of #COVID19 looms.
2020-03-26,@scatatkins Thanks for sharing Chris. We are urgently coordinating an effort by the business and the legal communities to help contain the spread of #COVID19 in our prison and jails. Please share and get in touch if you want to help. DM or email ben@responsiblebusinessinitiative.org
2020-03-26,"The world is looking up to India in combat against #COVID19 according to .@WHO. 

Stay calm, stay indoors, and we'll win this battle against the global pandemic. #IndiaFightsCorona https://t.co/pw4BLpVsTE"
2020-03-26,"@NasscomFS True

#Coronavirus #IndiaFightsCorona
#NASSCOMFutureSkills #COVID19Awareness @NasscomFS

Join guys
@VaishaliMaisur2 
@MaisuriaChetan 
@Sappy786 
@Tanu7069 
@prashpatel_"
2020-03-26,Eric Trump gets reminded over and over of his dad’s COVID-19 failures: ‘Where are the masks? Where are the ventilators?’ https://t.co/YZBQxmKqE4
2020-03-26,Fact Check: Airport पर Coronavirus का पेशंट बताकर Viral हुए video का सच https://t.co/uC1S5e4Cj2
2020-03-26,"Download the safety guide now: https://t.co/R5kkTZlGYT

#IndiaFightsCorona #CoronavirusLockdown #Lockdown21 #business #InThisTogether #FightagainstCoronavirus #GoDigital #StayHomeStaySafe #Retailio #retailvscorona #retailtech #retail #SafetyFirst https://t.co/jL8EGwqsda"
2020-03-26,Pls implement in our state also @CMO_Odisha https://t.co/vNBpJVACnY
2020-03-26,... best COVID-19 news I have heard. https://t.co/AjkuLJuqsp
2020-03-26,#ShameOnTelecomSector https://t.co/NuO3VTUASh
2020-03-26,Special message to beware of the Corona Virus COVID-19 | By Dr. Hasnain Mahboob Sarwari Qadri https://t.co/er5lfDa7wR
2020-03-26,@NihaMasih GTH with #ChineseVirus #WuhanVirus #WuhanCoronaVirus #WuhanHealthOrganisation #WuhanCoronavirusOutbreak #ChinaVirus #CCPVirus
2020-03-26,Coronavirus crisis: Airlines turn to cargo to boost operational revenues #thelatestnews https://t.co/O1YtSaycl7
2020-03-26,"COVID-19: Kenya's President bans sex for the next 6 months
#COVID19
 https://t.co/YjwexZCxlr"
2020-03-26,"🔥 #US🧨 #COVID-19🧨🔥
 |  Roboinfo | 
US jobless claims surge to record 3.3M amid COVID-19 pandemic
https://t.co/1rwDEsfCg6
#Teletrader
#Robotex group
#Teletrader
#Roboinfo
#Robotex group"
2020-03-26,"Could the social distancing of COVID-19 revolutionize online learning and higher education? - +GENERAL PHYSICS LABORATORY (GPL)

As the rapid spread of the COVID-19 virus prompted residential colleges to suspend classroom instruction, many ...

https://t.co/mq7PyWlxow"
2020-03-26,"Okay, not really, but it's expressing skepticism towards a fully united EU response, which makes it... Euroskeptic.

The Economist is being Euroskeptic! The end is nigh!

#coronavirus #Covid19UK"
2020-03-26,Fyi: The whole “6 feet apart” thing with Coronavirus is now false. The real distance is at least 15 feet
2020-03-26,"Twelve medical experts whose opinions on the Coronavirus outbreak contradict the official narratives of the MSM
https://t.co/k3F5axk4VG"
2020-03-26,"PM Modi shares WhatsApp helpline number for information about coronavirus
 https://t.co/1Xx2rW1LuA

via NaMo App https://t.co/qBsbsFweQV"
